10101101,"0.0, 0.0, 0.0, 0.0"
10101110,"0.0, 0.0, 0.0, 0.0"
10101111,"0.0, 0.0, 0.0, 0.0"
10110000,"0.0, 0.0, 0.0, 0.0"
10110001,"0.0, 0.0, 0.0, 0.0"
10110010,"0.0, 0.0, 0.0, 0.0"
10110011,"0.0, 0.0, 0.0, 0.0"
10110100,"0.0, 0.0, 0.0, 0.0"
10110101,"0.0, 0.0, 0.0, 0.0"
10110110,"0.0, 0.0, 0.0, 0.0"
10110111,"0.0, 0.0, 0.0, 0.0"
10111000,"0.0, 0.0, 0.0, 0.0"
10111001,"0.0, 0.0, 0.0, 0.0"
10111010,"0.0, 0.0, 0.0, 0.0"
10111011,"0.0, 0.0, 0.0, 0.0"
10111100,"0.0, 0.0, 0.0, 0.0"
10111101,"0.0, 0.0, 0.0, 0.0"
10111110,"0.0, 0.0, 0.0, 0.0"
10111111,"0.0, 0.0, 0.0, 0.0"
10120000,"0.0, 0.0, 0.0, 0.0"
10120001,"0.0, 0.0, 0.0, 0.0"
10120010,"0.0, 0.0, 0.0, 0.0"
10120011,"0.0, 0.0, 0.0, 0.0"
10120100,"0.0, 0.0, 0.0, 0.0"
10120101,"0.0, 0.0, 0.0, 0.0"
10120110,"0.0, 0.0, 0.0, 0.0"
10120111,"0.0, 0.0, 0.0, 0.0"
10121000,"0.0, 0.0, 0.0, 0.0"
10121001,"0.0, 0.0, 0.0, 0.0"
10121010,"0.0, 0.0, 0.0, 0.0"
10121011,"0.0, 0.0, 0.0, 0.0"
10121100,"0.0, 0.0, 0.0, 0.0"
10121101,"0.0, 0.0, 0.0, 0.0"
10121110,"0.0, 0.0, 0.0, 0.0"
10121111,"0.0, 0.0, 0.0, 0.0"
10200000,"0.0, 0.0, 0.0, 0.0"
10200001,"3.1892853150783864, 0.0, 55.716028433885775, -50.0"
10200010,"0.0, 0.0, 0.0, 0.0"
10200011,"0.0, 0.0, 0.0, 0.0"
10200100,"28.10123143576089, 203.23795026832923, -50.0, -50.0"
10200101,"-0.47831911242368363, -83.86115445441885, -50.0, -75.0"
10200110,"0.0, 0.0, 0.0, 0.0"
10200111,"0.0, 0.0, 0.0, 0.0"
10201000,"-50.0, 146.16359637528856, 48.30914953457359, -50.0"
10201001,"-50.0, -50.0, 82.73279801176466, -50.0"
10201010,"0.0, 0.0, 0.0, 0.0"
10201011,"0.0, 0.0, 0.0, 0.0"
10201100,"-41.45652295278941, 0.0, 0.0, 0.0"
10201101,"-87.5, -87.5, -75.0, -75.0"
10201110,"0.0, 0.0, 0.0, 0.0"
10201111,"0.0, 0.0, 0.0, 0.0"
10210000,"0.0, 0.0, 0.0, 0.0"
10210001,"-6.5074586572876, -96.875, 73.00609884719574, -99.609375"
10210010,"0.0, 0.0, 0.0, 0.0"
10210011,"0.0, 0.0, 0.0, 0.0"
10210100,"38.90543888394501, 85.50862853074244, -50.0, -96.875"
10210101,"4.0996982605289745, -97.9620486556197, -96.875, -96.875"
10210110,"0.0, 0.0, 0.0, 0.0"
10210111,"0.0, 0.0, 0.0, 0.0"
10211000,"-50.0, 66.30215429192728, 53.98634300352249, -50.0"
10211001,"-75.0, -75.0, 86.21701773288262, -87.5"
10211010,"0.0, 0.0, 0.0, 0.0"
10211011,"0.0, 0.0, 0.0, 0.0"
10211100,"-50.0, -26.785187795229042, -50.0, -50.0"
10211101,"-99.21875, -99.21875, -99.21875, -99.609375"
10211110,"0.0, 0.0, 0.0, 0.0"
10211111,"0.0, 0.0, 0.0, 0.0"
10220000,"0.0, 0.0, 0.0, 0.0"
10220001,"-12.393244985034947, -50.0, 75.13943723432965, -50.0"
10220010,"0.0, 0.0, 0.0, 0.0"
10220011,"0.0, 0.0, 0.0, 0.0"
10220100,"1.1227359913616226, 44.232310761103946, -50.0, -50.0"
10220101,"21.11439722187838, -98.4375, -85.9375, -93.75"
10220110,"0.0, 0.0, 0.0, 0.0"
10220111,"0.0, 0.0, 0.0, 0.0"
10221000,"-50.0, -8.515636358519783, 84.65612022254092, -50.0"
10221001,"-50.0, -50.0, 125.81119384203701, -50.0"
10221010,"0.0, 0.0, 0.0, 0.0"
10221011,"0.0, 0.0, 0.0, 0.0"
10221100,"-50.0, -7.6794816384419935, -32.777193294263284, 0.0"
10221101,"-96.875, -98.4375, -96.875, -98.4375"
10221110,"0.0, 0.0, 0.0, 0.0"
10221111,"0.0, 0.0, 0.0, 0.0"
11000000,"0.0, 0.0, 0.0, 0.0"
11000001,"0.0, 0.0, 0.0, 0.0"
11000010,"0.0, 0.0, 0.0, 0.0"
11000011,"0.0, 0.0, 0.0, 0.0"
11000100,"0.0, 0.0, 0.0, 0.0"
11000101,"0.0, 0.0, 0.0, 0.0"
11000110,"0.0, 0.0, 0.0, 0.0"
11000111,"0.0, 0.0, 0.0, 0.0"
11001000,"0.0, 0.0, 0.0, 0.0"
11001001,"0.0, 0.0, 0.0, 0.0"
11001010,"0.0, 0.0, 0.0, 0.0"
11001011,"0.0, 0.0, 0.0, 0.0"
11001100,"0.0, 0.0, 0.0, 0.0"
11001101,"0.0, 0.0, 0.0, 0.0"
11001110,"0.0, 0.0, 0.0, 0.0"
11001111,"0.0, 0.0, 0.0, 0.0"
11010000,"0.0, 0.0, 0.0, 0.0"
11010001,"0.0, 0.0, 0.0, 0.0"
11010010,"0.0, 0.0, 0.0, 0.0"
11010011,"0.0, 0.0, 0.0, 0.0"
11010100,"0.0, 0.0, 0.0, 0.0"
11010101,"0.0, 0.0, 0.0, 0.0"
11010110,"0.0, 0.0, 0.0, 0.0"
11010111,"0.0, 0.0, 0.0, 0.0"
11011000,"0.0, 0.0, 0.0, 0.0"
11011001,"0.0, 0.0, 0.0, 0.0"
11011010,"0.0, 0.0, 0.0, 0.0"
11011011,"0.0, 0.0, 0.0, 0.0"
11011100,"0.0, 0.0, 0.0, 0.0"
11011101,"0.0, 0.0, 0.0, 0.0"
11011110,"0.0, 0.0, 0.0, 0.0"
11011111,"0.0, 0.0, 0.0, 0.0"
11020000,"0.0, 0.0, 0.0, 0.0"
11020001,"-50.0, -50.0, 165.52776477339043, -50.0"
11020010,"0.0, 0.0, 0.0, 0.0"
11020011,"0.0, 0.0, 0.0, 0.0"
11020100,"-50.0, -13.378733427538203, -50.0, -50.0"
11020101,"-87.5, -94.375, -87.5, -87.5"
11020110,"0.0, 0.0, 0.0, 0.0"
11020111,"0.0, 0.0, 0.0, 0.0"
11021000,"0.0, 0.0, 0.0, 0.0"
11021001,"0.0, 0.0, 0.0, 0.0"
11021010,"0.0, 0.0, 0.0, 0.0"
11021011,"0.0, 0.0, 0.0, 0.0"
11021100,"0.0, 0.0, 0.0, 0.0"
11021101,"0.0, 0.0, 0.0, 0.0"
11021110,"0.0, 0.0, 0.0, 0.0"
11021111,"0.0, 0.0, 0.0, 0.0"
11100000,"0.0, 0.0, 0.0, 0.0"
11100001,"0.0, 0.0, 0.0, 0.0"
11100010,"0.0, 0.0, 0.0, 0.0"
11100011,"0.0, 0.0, 0.0, 0.0"
11100100,"0.0, 0.0, 0.0, 0.0"
11100101,"0.0, 0.0, 0.0, 0.0"
11100110,"0.0, 0.0, 0.0, 0.0"
11100111,"0.0, 0.0, 0.0, 0.0"
11101000,"0.0, 0.0, 0.0, 0.0"
11101001,"0.0, 0.0, 0.0, 0.0"
11101010,"0.0, 0.0, 0.0, 0.0"
11101011,"0.0, 0.0, 0.0, 0.0"
11101100,"0.0, 0.0, 0.0, 0.0"
11101101,"0.0, 0.0, 0.0, 0.0"
11101110,"0.0, 0.0, 0.0, 0.0"
11101111,"0.0, 0.0, 0.0, 0.0"
11110000,"0.0, 0.0, 0.0, 0.0"
11110001,"0.0, 0.0, 0.0, 0.0"
11110010,"0.0, 0.0, 0.0, 0.0"
11110011,"0.0, 0.0, 0.0, 0.0"
11110100,"0.0, 0.0, 0.0, 0.0"
11110101,"0.0, 0.0, 0.0, 0.0"
11110110,"0.0, 0.0, 0.0, 0.0"
11110111,"0.0, 0.0, 0.0, 0.0"
11111000,"0.0, 0.0, 0.0, 0.0"
11111001,"0.0, 0.0, 0.0, 0.0"
11111010,"0.0, 0.0, 0.0, 0.0"
11111011,"0.0, 0.0, 0.0, 0.0"
11111100,"0.0, 0.0, 0.0, 0.0"
11111101,"0.0, 0.0, 0.0, 0.0"
11111110,"0.0, 0.0, 0.0, 0.0"
11111111,"0.0, 0.0, 0.0, 0.0"
11120000,"0.0, 0.0, 0.0, 0.0"
11120001,"0.0, 0.0, 0.0, 0.0"
11120010,"0.0, 0.0, 0.0, 0.0"
11120011,"0.0, 0.0, 0.0, 0.0"
11120100,"0.0, 0.0, 0.0, 0.0"
11120101,"0.0, 0.0, 0.0, 0.0"
11120110,"0.0, 0.0, 0.0, 0.0"
11120111,"0.0, 0.0, 0.0, 0.0"
11121000,"0.0, 0.0, 0.0, 0.0"
11121001,"0.0, 0.0, 0.0, 0.0"
11121010,"0.0, 0.0, 0.0, 0.0"
11121011,"0.0, 0.0, 0.0, 0.0"
11121100,"0.0, 0.0, 0.0, 0.0"
11121101,"0.0, 0.0, 0.0, 0.0"
11121110,"0.0, 0.0, 0.0, 0.0"
11121111,"0.0, 0.0, 0.0, 0.0"
11200000,"0.0, 0.0, 0.0, 0.0"
11200001,"-50.0, -50.0, 32.39091561642834, -50.0"
11200010,"0.0, 0.0, 0.0, 0.0"
11200011,"0.0, 0.0, 0.0, 0.0"
11200100,"-50.0, 172.0430329178135, -50.0, -50.0"
11200101,"-50.0, -50.0, -50.0, -70.0"
11200110,"0.0, 0.0, 0.0, 0.0"
11200111,"0.0, 0.0, 0.0, 0.0"
11201000,"0.0, 0.0, 0.0, 0.0"
11201001,"0.0, 0.0, 0.0, 0.0"
11201010,"0.0, 0.0, 0.0, 0.0"
11201011,"0.0, 0.0, 0.0, 0.0"
11201100,"0.0, 0.0, 0.0, 0.0"
11201101,"0.0, 0.0, 0.0, 0.0"
11201110,"0.0, 0.0, 0.0, 0.0"
11201111,"0.0, 0.0, 0.0, 0.0"
11210000,"0.0, 0.0, 0.0, 0.0"
11210001,"0.0, 0.0, 0.0, 0.0"
11210010,"0.0, 0.0, 0.0, 0.0"
11210011,"0.0, 0.0, 0.0, 0.0"
11210100,"0.0, 0.0, 0.0, 0.0"
11210101,"0.0, 0.0, 0.0, 0.0"
11210110,"0.0, 0.0, 0.0, 0.0"
11210111,"0.0, 0.0, 0.0, 0.0"
11211000,"0.0, 0.0, 0.0, 0.0"
11211001,"0.0, 0.0, 0.0, 0.0"
11211010,"0.0, 0.0, 0.0, 0.0"
11211011,"0.0, 0.0, 0.0, 0.0"
11211100,"0.0, 0.0, 0.0, 0.0"
11211101,"0.0, 0.0, 0.0, 0.0"
11211110,"0.0, 0.0, 0.0, 0.0"
11211111,"0.0, 0.0, 0.0, 0.0"
11220000,"0.0, 0.0, 0.0, 0.0"
11220001,"-50.0, -50.0, 75.45164329594542, -50.0"
11220010,"0.0, 0.0, 0.0, 0.0"
11220011,"0.0, 0.0, 0.0, 0.0"
11220100,"-50.0, 10.492416000651259, -50.0, -85.0"
11220101,"-99.21875, -99.765625, -87.97860458440194, -99.21875"
11220110,"0.0, 0.0, 0.0, 0.0"
11220111,"0.0, 0.0, 0.0, 0.0"
11221000,"0.0, 0.0, 0.0, 0.0"
11221001,"0.0, 0.0, 0.0, 0.0"
11221010,"0.0, 0.0, 0.0, 0.0"
11221011,"0.0, 0.0, 0.0, 0.0"
11221100,"0.0, 0.0, 0.0, 0.0"
11221101,"0.0, 0.0, 0.0, 0.0"
11221110,"0.0, 0.0, 0.0, 0.0"
11221111,"0.0, 0.0, 0.0, 0.0"
12000000,"0.0, 0.0, 0.0, 0.0"
12000001,"0.0, 0.0, 0.0, 0.0"
12000010,"0.0, 0.0, 0.0, 0.0"
12000011,"0.0, 0.0, 0.0, 0.0"
12000100,"0.0, 0.0, 0.0, 0.0"
12000101,"0.0, 0.0, 0.0, 0.0"
12000110,"0.0, 0.0, 0.0, 0.0"
12000111,"0.0, 0.0, 0.0, 0.0"
12001000,"0.0, 0.0, 0.0, 0.0"
12001001,"0.0, 0.0, 0.0, 0.0"
12001010,"0.0, 0.0, 0.0, 0.0"
12001011,"0.0, 0.0, 0.0, 0.0"
12001100,"0.0, 0.0, 0.0, 0.0"
12001101,"0.0, 0.0, 0.0, 0.0"
12001110,"0.0, 0.0, 0.0, 0.0"
12001111,"0.0, 0.0, 0.0, 0.0"
12010000,"0.0, 0.0, 0.0, 0.0"
12010001,"180.07862608810177, -93.75, -99.8046875, -99.8046875"
12010010,"0.0, 0.0, 0.0, 0.0"
12010011,"0.0, 0.0, 0.0, 0.0"
12010100,"0.0, 0.0, 0.0, 0.0"
12010101,"0.0, 0.0, 0.0, 0.0"
12010110,"0.0, 0.0, 0.0, 0.0"
12010111,"0.0, 0.0, 0.0, 0.0"
12011000,"0.0, 34.52814592891681, 0.0, -50.0"
12011001,"-75.0, -87.5, -75.0, -75.0"
12011010,"0.0, 0.0, 0.0, 0.0"
12011011,"0.0, 0.0, 0.0, 0.0"
12011100,"0.0, 0.0, 0.0, 0.0"
12011101,"0.0, 0.0, 0.0, 0.0"
12011110,"0.0, 0.0, 0.0, 0.0"
12011111,"0.0, 0.0, 0.0, 0.0"
12020000,"0.0, 0.0, 0.0, 0.0"
12020001,"0.0, 0.0, 0.0, 0.0"
12020010,"0.0, 0.0, 0.0, 0.0"
12020011,"0.0, 0.0, 0.0, 0.0"
12020100,"0.0, 0.0, 0.0, 0.0"
12020101,"0.0, 0.0, 0.0, 0.0"
12020110,"0.0, 0.0, 0.0, 0.0"
12020111,"0.0, 0.0, 0.0, 0.0"
12021000,"0.0, 0.0, 0.0, 0.0"
12021001,"0.0, 0.0, 0.0, 0.0"
12021010,"0.0, 0.0, 0.0, 0.0"
12021011,"0.0, 0.0, 0.0, 0.0"
12021100,"0.0, 0.0, 0.0, 0.0"
12021101,"0.0, 0.0, 0.0, 0.0"
12021110,"0.0, 0.0, 0.0, 0.0"
12021111,"0.0, 0.0, 0.0, 0.0"
12100000,"0.0, 0.0, 0.0, 0.0"
12100001,"0.0, 0.0, 0.0, 0.0"
12100010,"0.0, 0.0, 0.0, 0.0"
12100011,"0.0, 0.0, 0.0, 0.0"
12100100,"0.0, 0.0, 0.0, 0.0"
12100101,"0.0, 0.0, 0.0, 0.0"
12100110,"0.0, 0.0, 0.0, 0.0"
12100111,"0.0, 0.0, 0.0, 0.0"
12101000,"0.0, 0.0, 0.0, 0.0"
12101001,"0.0, 0.0, 0.0, 0.0"
12101010,"0.0, 0.0, 0.0, 0.0"
12101011,"0.0, 0.0, 0.0, 0.0"
12101100,"0.0, 0.0, 0.0, 0.0"
12101101,"0.0, 0.0, 0.0, 0.0"
12101110,"0.0, 0.0, 0.0, 0.0"
12101111,"0.0, 0.0, 0.0, 0.0"
12110000,"0.0, 0.0, 0.0, 0.0"
12110001,"0.0, 0.0, 0.0, 0.0"
12110010,"0.0, 0.0, 0.0, 0.0"
12110011,"0.0, 0.0, 0.0, 0.0"
12110100,"0.0, 0.0, 0.0, 0.0"
12110101,"0.0, 0.0, 0.0, 0.0"
12110110,"0.0, 0.0, 0.0, 0.0"
12110111,"0.0, 0.0, 0.0, 0.0"
12111000,"0.0, 0.0, 0.0, 0.0"
12111001,"0.0, 0.0, 0.0, 0.0"
12111010,"0.0, 0.0, 0.0, 0.0"
12111011,"0.0, 0.0, 0.0, 0.0"
12111100,"0.0, 0.0, 0.0, 0.0"
12111101,"0.0, 0.0, 0.0, 0.0"
12111110,"0.0, 0.0, 0.0, 0.0"
12111111,"0.0, 0.0, 0.0, 0.0"
12120000,"0.0, 0.0, 0.0, 0.0"
12120001,"0.0, 0.0, 0.0, 0.0"
12120010,"0.0, 0.0, 0.0, 0.0"
12120011,"0.0, 0.0, 0.0, 0.0"
12120100,"0.0, 0.0, 0.0, 0.0"
12120101,"0.0, 0.0, 0.0, 0.0"
12120110,"0.0, 0.0, 0.0, 0.0"
12120111,"0.0, 0.0, 0.0, 0.0"
12121000,"0.0, 0.0, 0.0, 0.0"
12121001,"0.0, 0.0, 0.0, 0.0"
12121010,"0.0, 0.0, 0.0, 0.0"
12121011,"0.0, 0.0, 0.0, 0.0"
12121100,"0.0, 0.0, 0.0, 0.0"
12121101,"0.0, 0.0, 0.0, 0.0"
12121110,"0.0, 0.0, 0.0, 0.0"
12121111,"0.0, 0.0, 0.0, 0.0"
12200000,"0.0, 0.0, 0.0, 0.0"
12200001,"76.7275651555713, 0.0, 0.0, 0.0"
12200010,"0.0, 0.0, 0.0, 0.0"
12200011,"0.0, 0.0, 0.0, 0.0"
12200100,"0.0, 0.0, 0.0, 0.0"
12200101,"0.0, 0.0, 0.0, 0.0"
12200110,"0.0, 0.0, 0.0, 0.0"
12200111,"0.0, 0.0, 0.0, 0.0"
12201000,"-50.0, 161.4693745580841, -50.0, -50.0"
12201001,"-66.00376722208074, -75.0, -75.0, -50.0"
12201010,"0.0, 0.0, 0.0, 0.0"
12201011,"0.0, 0.0, 0.0, 0.0"
12201100,"0.0, 0.0, 0.0, 0.0"
12201101,"0.0, 0.0, 0.0, 0.0"
12201110,"0.0, 0.0, 0.0, 0.0"
12201111,"0.0, 0.0, 0.0, 0.0"
12210000,"0.0, 0.0, 0.0, 0.0"
12210001,"82.53105516726681, -99.8046875, -96.875, -99.609375"
12210010,"0.0, 0.0, 0.0, 0.0"
12210011,"0.0, 0.0, 0.0, 0.0"
12210100,"0.0, 0.0, 0.0, 0.0"
12210101,"0.0, 0.0, 0.0, 0.0"
12210110,"0.0, 0.0, 0.0, 0.0"
12210111,"0.0, 0.0, 0.0, 0.0"
12211000,"-50.0, 72.01096512895461, -50.0, -50.0"
12211001,"-99.9922491449361, -99.98907809106842, -99.993896484375, -99.99267578125"
12211010,"0.0, 0.0, 0.0, 0.0"
12211011,"0.0, 0.0, 0.0, 0.0"
12211100,"0.0, 0.0, 0.0, 0.0"
12211101,"0.0, 0.0, 0.0, 0.0"
12211110,"0.0, 0.0, 0.0, 0.0"
12211111,"0.0, 0.0, 0.0, 0.0"
12220000,"0.0, 0.0, 0.0, 0.0"
12220001,"0.0, 0.0, 0.0, 0.0"
12220010,"0.0, 0.0, 0.0, 0.0"
12220011,"0.0, 0.0, 0.0, 0.0"
12220100,"0.0, 0.0, 0.0, 0.0"
12220101,"0.0, 0.0, 0.0, 0.0"
12220110,"0.0, 0.0, 0.0, 0.0"
12220111,"0.0, 0.0, 0.0, 0.0"
12221000,"0.0, 0.0, 0.0, 0.0"
12221001,"0.0, 0.0, 0.0, 0.0"
12221010,"0.0, 0.0, 0.0, 0.0"
12221011,"0.0, 0.0, 0.0, 0.0"
12221100,"0.0, 0.0, 0.0, 0.0"
12221101,"0.0, 0.0, 0.0, 0.0"
12221110,"0.0, 0.0, 0.0, 0.0"
12221111,"0.0, 0.0, 0.0, 0.0"
20000000,"0.0, 0.0, 0.0, 0.0"
20000001,"0.0, 0.0, 0.0, 0.0"
20000010,"0.0, 0.0, 0.0, 0.0"
20000011,"0.0, 0.0, 0.0, 0.0"
20000100,"0.0, 0.0, 0.0, 0.0"
20000101,"0.0, 0.0, 0.0, 0.0"
20000110,"0.0, 0.0, 0.0, 0.0"
20000111,"0.0, 0.0, 0.0, 0.0"
20001000,"0.0, 0.0, 0.0, 0.0"
20001001,"0.0, 0.0, 0.0, 0.0"
20001010,"0.0, 0.0, 0.0, 0.0"
20001011,"0.0, 0.0, 0.0, 0.0"
20001100,"0.0, 0.0, 0.0, 0.0"
20001101,"0.0, 0.0, 0.0, 0.0"
20001110,"0.0, 0.0, 0.0, 0.0"
20001111,"0.0, 0.0, 0.0, 0.0"
20010000,"0.0, 0.0, 0.0, 0.0"
20010001,"0.0, 0.0, 0.0, 0.0"
20010010,"179.24583180373867, -88.75, -2.9545474449852396, -88.75"
20010011,"0.0, 0.0, 0.0, 0.0"
20010100,"184.51050898824872, -50.0, -50.0, 37.796706818675894"
20010101,"0.0, 0.0, 0.0, 0.0"
20010110,"141.07589203329763, -87.5, -87.5, -78.1772369908623"
20010111,"0.0, 0.0, 0.0, 0.0"
20011000,"-50.0, -50.0, 2.9876476694350202, -3.283681977663555"
20011001,"0.0, 0.0, 0.0, 0.0"
20011010,"-50.0, -50.0, 23.402277620856886, -50.0"
20011011,"0.0, 0.0, 0.0, 0.0"
20011100,"0.0, 0.0, 0.0, 0.0"
20011101,"0.0, 0.0, 0.0, 0.0"
20011110,"-50.0, 0.0, -50.0, -50.0"
20011111,"0.0, 0.0, 0.0, 0.0"
20020000,"0.0, 0.0, 0.0, 0.0"
20020001,"0.0, 0.0, 0.0, 0.0"
20020010,"33.43009708910134, -50.0, -7.2580300927449315, -50.0"
20020011,"0.0, 0.0, 0.0, 0.0"
20020100,"5.158698917772268, -50.0, -50.0, 48.48516758972413"
20020101,"0.0, 0.0, 0.0, 0.0"
20020110,"9.951748162563801, -87.5, -50.0, -48.42963721488646"
20020111,"0.0, 0.0, 0.0, 0.0"
20021000,"-50.0, -50.0, 307.62436242398405, 21.43895102835224"
20021001,"0.0, 0.0, 0.0, 0.0"
20021010,"-50.0, -50.0, 195.89146599712566, -50.0"
20021011,"0.0, 0.0, 0.0, 0.0"
20021100,"-50.0, -50.0, 0.0, 0.0"
20021101,"0.0, 0.0, 0.0, 0.0"
20021110,"-50.0, -50.0, -47.387181220023386, -50.0"
20021111,"0.0, 0.0, 0.0, 0.0"
20100000,"0.0, 0.0, 0.0, 0.0"
20100001,"0.0, 0.0, 0.0, 0.0"
20100010,"39.360576557738156, -93.75, -43.14632295449769, -75.0"
20100011,"0.0, 0.0, 0.0, 0.0"
20100100,"13.110920440232796, -50.0, -50.0, 174.50380082455817"
20100101,"0.0, 0.0, 0.0, 0.0"
20100110,"40.589999967749705, -50.0, -93.75, -93.7542693272151"
20100111,"0.0, 0.0, 0.0, 0.0"
20101000,"-50.0, -50.0, -1.793026688848407, 149.52792882637033"
20101001,"0.0, 0.0, 0.0, 0.0"
20101010,"-50.0, -50.0, 45.85954069348024, -50.0"
20101011,"0.0, 0.0, 0.0, 0.0"
20101100,"-50.0, 0.0, -50.0, 0.0"
20101101,"0.0, 0.0, 0.0, 0.0"
20101110,"-50.0, -50.0, -85.0, -50.0"
20101111,"0.0, 0.0, 0.0, 0.0"
20110000,"0.0, 0.0, 0.0, 0.0"
20110001,"0.0, 0.0, 0.0, 0.0"
20110010,"49.87887528001582, -99.8828125, -9.618161658380352, -99.90234375"
20110011,"0.0, 0.0, 0.0, 0.0"
20110100,"65.16316383068138, -96.875, -75.0, 77.19510143894608"
20110101,"0.0, 0.0, 0.0, 0.0"
20110110,"-2.8951767857735646, -99.9755859375, -99.99847412109375, -99.609375"
20110111,"0.0, 0.0, 0.0, 0.0"
20111000,"-50.0, -50.0, -10.654160477054987, 83.24049340614525"
20111001,"0.0, 0.0, 0.0, 0.0"
20111010,"-75.0, -87.5, -35.49888622067056, -75.0"
20111011,"0.0, 0.0, 0.0, 0.0"
20111100,"-50.0, -75.0, -77.5, -59.2821852345143"
20111101,"0.0, 0.0, 0.0, 0.0"
20111110,"-99.951171875, -99.951171875, -99.9755859375, -99.9755859375"
20111111,"0.0, 0.0, 0.0, 0.0"
20120000,"0.0, 0.0, 0.0, 0.0"
20120001,"0.0, 0.0, 0.0, 0.0"
20120010,"35.0993926895421, -87.5, -22.054687694096263, -87.5"
20120011,"0.0, 0.0, 0.0, 0.0"
20120100,"24.9412326969225, -50.0, -50.0, 87.45294840891566"
20120101,"0.0, 0.0, 0.0, 0.0"
20120110,"-14.837254600292546, -98.4375, -99.8828125, -99.20420403260127"
20120111,"0.0, 0.0, 0.0, 0.0"
20121000,"-50.0, -50.0, 31.49922357744758, 65.13032816746667"
20121001,"0.0, 0.0, 0.0, 0.0"
20121010,"-50.0, -50.0, 75.79624577471216, -85.0"
20121011,"0.0, 0.0, 0.0, 0.0"
20121100,"0.0, -50.0, -50.0, -44.761076952404"
20121101,"0.0, 0.0, 0.0, 0.0"
20121110,"-99.94140625, -99.951171875, -99.951171875, -99.951171875"
20121111,"0.0, 0.0, 0.0, 0.0"
20200000,"0.0, 0.0, 0.0, 0.0"
20200001,"0.0, 0.0, 0.0, 0.0"
20200010,"0.0, 0.0, 0.0, 0.0"
20200011,"0.0, 0.0, 0.0, 0.0"
20200100,"0.0, 0.0, 0.0, 0.0"
20200101,"0.0, 0.0, 0.0, 0.0"
20200110,"0.0, 0.0, 0.0, 0.0"
20200111,"0.0, 0.0, 0.0, 0.0"
20201000,"0.0, 0.0, 0.0, 0.0"
20201001,"0.0, 0.0, 0.0, 0.0"
20201010,"0.0, 0.0, 0.0, 0.0"
20201011,"0.0, 0.0, 0.0, 0.0"
20201100,"0.0, 0.0, 0.0, 0.0"
20201101,"0.0, 0.0, 0.0, 0.0"
20201110,"0.0, 0.0, 0.0, 0.0"
20201111,"0.0, 0.0, 0.0, 0.0"
20210000,"0.0, 0.0, 0.0, 0.0"
20210001,"0.0, 0.0, 0.0, 0.0"
20210010,"0.0, 0.0, 0.0, 0.0"
20210011,"0.0, 0.0, 0.0, 0.0"
20210100,"0.0, 0.0, 0.0, 0.0"
20210101,"0.0, 0.0, 0.0, 0.0"
20210110,"0.0, 0.0, 0.0, 0.0"
20210111,"0.0, 0.0, 0.0, 0.0"
20211000,"0.0, 0.0, 0.0, 0.0"
20211001,"0.0, 0.0, 0.0, 0.0"
20211010,"0.0, 0.0, 0.0, 0.0"
20211011,"0.0, 0.0, 0.0, 0.0"
20211100,"0.0, 0.0, 0.0, 0.0"
20211101,"0.0, 0.0, 0.0, 0.0"
20211110,"0.0, 0.0, 0.0, 0.0"
20211111,"0.0, 0.0, 0.0, 0.0"
20220000,"0.0, 0.0, 0.0, 0.0"
20220001,"0.0, 0.0, 0.0, 0.0"
20220010,"0.0, 0.0, 0.0, 0.0"
20220011,"0.0, 0.0, 0.0, 0.0"
20220100,"0.0, 0.0, 0.0, 0.0"
20220101,"0.0, 0.0, 0.0, 0.0"
20220110,"0.0, 0.0, 0.0, 0.0"
20220111,"0.0, 0.0, 0.0, 0.0"
20221000,"0.0, 0.0, 0.0, 0.0"
20221001,"0.0, 0.0, 0.0, 0.0"
20221010,"0.0, 0.0, 0.0, 0.0"
20221011,"0.0, 0.0, 0.0, 0.0"
20221100,"0.0, 0.0, 0.0, 0.0"
20221101,"0.0, 0.0, 0.0, 0.0"
20221110,"0.0, 0.0, 0.0, 0.0"
20221111,"0.0, 0.0, 0.0, 0.0"
21000000,"0.0, 0.0, 0.0, 0.0"
21000001,"0.0, 0.0, 0.0, 0.0"
21000010,"0.0, 0.0, 0.0, 0.0"
21000011,"0.0, 0.0, 0.0, 0.0"
21000100,"0.0, 0.0, 0.0, 0.0"
21000101,"0.0, 0.0, 0.0, 0.0"
21000110,"0.0, 0.0, 0.0, 0.0"
21000111,"0.0, 0.0, 0.0, 0.0"
21001000,"0.0, 0.0, 0.0, 0.0"
21001001,"0.0, 0.0, 0.0, 0.0"
21001010,"0.0, 0.0, 0.0, 0.0"
21001011,"0.0, 0.0, 0.0, 0.0"
21001100,"0.0, 0.0, 0.0, 0.0"
21001101,"0.0, 0.0, 0.0, 0.0"
21001110,"0.0, 0.0, 0.0, 0.0"
21001111,"0.0, 0.0, 0.0, 0.0"
21010000,"0.0, 0.0, 0.0, 0.0"
21010001,"0.0, 0.0, 0.0, 0.0"
21010010,"0.0, 0.0, 0.0, 0.0"
21010011,"0.0, 0.0, 0.0, 0.0"
21010100,"0.0, 0.0, 0.0, 0.0"
21010101,"0.0, 0.0, 0.0, 0.0"
21010110,"0.0, 0.0, 0.0, 0.0"
21010111,"0.0, 0.0, 0.0, 0.0"
21011000,"0.0, 0.0, 0.0, 0.0"
